X , H2, CH4, CO, CO2 
3.852000001,4716.61670848,8206.77643557,9873.95535414,11716.8700255
3.864000001,4726.76670007,8243.03126691,9923.69624451,11781.5259695
3.876000001,4736.63647674,8278.48637801,9972.37987105,11844.8419103
3.888000001,4746.2260379,8313.14172571,10020.006166,11906.8176755
3.900000001,4755.53538296,8346.99726779,10066.5750631,11967.4530966
3.912000001,4764.56451137,8380.05296303,10112.0864976,12026.7480085
3.924000001,4773.31342256,8412.30877117,10156.540406,12084.70225
3.936000001,4781.78211603,8443.76465293,10199.9367266,12141.3156633
3.948000001,4789.97059125,8474.42057,10242.275399,12196.5880943
3.960000001,4797.87884773,8504.27648505,10283.5563642,12250.5193926
3.972000001,4805.506885,8533.33236172,10323.7795648,12303.1094116
3.984000001,4812.85470259,8561.58816463,10362.9449448,12354.3580081
3.996000001,4819.92230005,8589.04385936,10401.0524498,12404.2650426
4.008000001,4826.70967697,8615.69941249,10438.1020266,12452.8303793
4.020000001,4833.21683293,8641.55479154,10474.0936238,12500.0538862
4.032000001,4839.44376754,8666.60996503,10509.0271912,12545.9354346
4.044000001,4845.39048042,8690.86490245,10542.9026803,12590.4748997
4.056000001,4851.05697122,8714.31957427,10575.7200438,12633.6721604
4.068000001,4856.44323958,8736.97395191,10607.4792362,12675.5270991
4.080000001,4861.54928519,8758.82800779,10638.1802133,12716.0396019
4.092000001,4866.37510774,8779.8817153,10667.8229322,12755.2095586
4.104000001,4870.92070693,8800.13504879,10696.4073518,12793.0368626
4.116000001,4875.1860825,8819.5879836,10723.9334323,12829.5214109
4.128000001,4879.17123417,8838.24049605,10750.4011353,12864.6631042
4.140000001,4882.87616172,8856.09256341,10775.8104241,12898.461847
4.152000001,4886.30086492,8873.14416394,10800.1612633,12930.9175473
4.164000001,4889.44534356,8889.39527689,10823.453619,12962.0301167
4.176000001,4892.30959745,8904.84588245,10845.6874588,12991.7994707
4.188000001,4894.89362643,8919.49596182,10866.8627517,13020.2255281
4.200000001,4897.19743032,8933.34549715,10886.9794683,13047.3082117
4.212000001,4899.221009,8946.39447157,10906.0375806,13073.0474477
4.224000001,4900.96436234,8958.6428692,10924.0370621,13097.4431661
4.236000001,4902.42749023,8970.09067512,10940.9778877,13120.4953005
4.248000001,4903.61039259,8980.73787539,10956.8600338,13142.2037883
4.260000001,4904.51306935,8990.58445704,10971.6834784,13162.5685702
4.272000001,4905.13552045,8999.63040807,10985.4482008,13181.589591
4.284000001,4905.47774585,9007.87571748,10998.1541819,13199.2667988
4.296000001,4905.53974554,9015.32037523,11009.8014039,13215.6001456
