X , H2, CH4, CO, CO2 
16.650752001,9309199048.02,8491598947.81,40609565.3319,50872364.553
16.711968001,9556082946.03,8472013657.62,40609621.4937,50872413.726
16.773184001,9819027398.2,8452389718.47,40609687.7759,50872470.1502
16.834400001,10099059135.5,8432727128.95,40609764.97,50872534.3793
16.895616001,10397271609.0,8413025887.22,40609854.033,50872607.0738
16.956832001,10714829259.8,8393285991.0,40609956.1978,50872689.0701
17.018048001,11052972065.3,8373507437.46,40610073.1754,50872781.5069
17.079264001,11413020381.5,8353690223.28,40610207.533,50872886.0605
17.140480001,11796380098.0,8333834344.56,40610363.3945,50873005.3813
17.201696001,12204548127.8,8313939796.77,40610547.7495,50873143.909
17.262912001,12639118252.1,8294006574.78,40610772.8762,50873309.4004
17.324128001,13101787343.8,8274034672.73,40611060.9497,50873515.7376
17.385344001,13594361992.9,8254024084.06,40611452.477,50873788.2598
17.446560001,14118765560.8,8233974801.41,40612022.2182,50874173.6304
17.507776001,14677045690.4,8213886816.61,40612908.8363,50874758.3093
17.568992001,15271382301.3,8193760120.58,40614370.2907,50875703.0446
17.630208001,15904096101.8,8173594703.32,40616887.3006,50877307.2946
17.691424001,16577657650.7,8153390553.82,40621356.5916,50880129.5538
17.752640001,17294697003.5,8133147659.99,40629451.8449,50885212.0998
17.813856001,18058013982.4,8112866008.61,40644297.8865,50894500.7791
17.875072001,18870589108.4,8092545585.24,40671729.9549,50911629.0955
17.936288001,19735595239.3,8072186374.13,40722645.7874,50943382.7612
17.997504001,20656409958.7,8051788358.16,40817398.9997,51002435.1932
18.058720001,21636628764.2,8031351518.68,40994005.0369,51112457.0505
18.119936001,22680079106.7,8010875835.44,41323468.6876,51317659.9211
18.181152001,23790835335.1,7990361286.38,41938413.2754,51700622.4008
18.242368001,24973234605.0,7969807847.45,43086555.2884,52415586.2657
18.303584001,26231893813.7,7949215492.28,45230586.1829,53750648.2525
18.364800001,27571727626.5,7928584191.66,49234735.1592,56243924.0849
18.426016001,28997967665.5,7907913912.71,56713237.7338,60900523.7977
18.487232001,30516182934.5,7887204617.39,70681217.713,69597826.0108
18.548448001,32132301558.8,7866456259.89,96770427.6629,85842463.7266
18.609664001,34311358710.0,7861451600.19,158831923.0,124608530.063
18.670880001,38266153904.0,7924948605.86,280574315.0,201039599.125
18.732096001,41465523485.0,7977711999.08,373548059.5,259421460.563
18.793312001,43909452201.0,8019737645.83,437724150.5,299734568.438
18.854528001,45597928643.0,8051022507.17,473080937.0,321964287.563
18.915744001,46530945240.0,8071564639.95,479604124.5,326100894.438
18.976960001,46708498257.0,8081363196.59,457286774.0,312139577.313
19.038176001,41347033877.4,8086425179.0,142292123.497,114707304.473
19.099392001,34338598864.8,8092216749.43,52228021.3013,58206455.1907
19.160608001,28740215954.5,8097108570.54,42284542.3303,51959798.9581
19.221824001,24278615910.1,8101139288.43,41176767.8672,51262019.7208
19.283040001,20736010171.3,8104319206.4,41045456.4597,51178405.7933
19.344256001,17939469074.5,8106654256.8,41023726.2966,51163968.4193
19.405472001,15752481459.3,8108148882.38,41015650.9117,51158298.0543
19.466688001,14068291093.4,8108806542.13,41010374.9545,51154526.2841
19.527904001,12804685460.6,8108629913.93,41006486.5254,51151740.7712
19.589120001,11899982620.0,8107621029.78,41003669.2473,51149725.6007
19.650336001,11310020249.4,8105781375.0,41001774.1204,51148375.1355
19.711552001,11005999894.3,8103111959.02,41000711.6268,51147625.3216
19.772768001,10973081193.5,8099613361.51,41000436.2709,51147443.5547
19.833984001,11209657458.1,8095285756.17,41000943.1266,51147826.2959
19.895200001,11727277242.0,8090128913.3,41002267.4807,51148798.8539
19.956416001,12551208075.7,8084142181.27,41004486.5213,51150416.57
20.017632001,13721669882.2,8077324446.06,41007723.1073,51152767.5277
20.078848001,15295798281.5,8069674066.8,41012151.7771,51155976.8751
20.140064001,17350433623.4,8061188784.23,41018007.2537,51160212.9062
20.201280001,19985871890.3,8051865597.6,41025595.9057,51165695.2813
20.262496001,23330760570.5,8041700603.96,41035310.7089,51172705.7659
20.323712001,27548378487.4,8030688792.03,41047650.4201,51181601.9652
