X , H2, CH4, CO, CO2 
24.180320001,252444088.757,1754889.74323,3318779.79959,2165431.63137
24.241536001,193881408.64,1353540.3669,2592280.87714,1693075.80145
24.302752001,148904307.521,1043984.32075,2024358.65837,1323408.24521
24.363968001,114361143.979,805226.587254,1580511.1211,1034190.23205
24.425184001,87831410.0901,621074.333107,1233715.8036,807978.255707
24.486400001,67456119.6451,479038.46155,962814.984108,631095.214844
24.547616001,51807542.1767,369486.42955,751247.864243,492821.056549
24.608832001,39789159.62,284988.834332,586055.258602,384756.111881
24.670048001,30558826.7505,219815.587749,457100.280158,300321.9124
24.731264001,23469764.0379,169547.101105,356454.505045,234366.927432
24.792480001,18025233.8599,130774.621614,277919.220987,182858.8958
24.853696001,13843733.5176,100869.014219,216649.147827,142642.472156
24.914912001,10632262.5467,77802.4480233,168857.867853,111249.239219
24.976128001,8165791.61315,60010.868087,131587.139044,86748.7053402
25.037344001,6271494.31186,46287.9234352,102526.293058,67631.489184
25.098560001,4816636.94577,35703.1561404,79870.8863484,52717.771289
25.159776001,3699277.68598,27538.902196,62212.1048987,41085.5720429
25.220992001,2841123.37903,21241.6242475,48450.2556408,32014.5809522
25.282208001,2182043.45971,16384.3752377,37727.1169965,24942.1793394
25.343424001,1675856.54632,12637.8470641,29373.0510465,19429.0201717
