Dose,DOS C/mm2,DOSe/cm2,H2,CH4,H2O,CO,C2H6,CO2
3.2261,3.23E-03,1.94E+18,0.0068565,0.00014256,0.00095496,0.00078395,0.00012762,0.00063373
3.235,3.24E-03,1.95E+18,0.0068175,0.00014385,0.00094051,0.00078948,0.00012186,0.00064534
3.2439,3.24E-03,1.95E+18,0.0068221,0.00014163,0.00095488,0.00079468,0.0001215,0.00064514
3.2529,3.25E-03,1.96E+18,0.0067766,0.00014799,0.00094675,0.00079124,0.00012772,0.0006323
3.2618,3.26E-03,1.96E+18,0.006711,0.00014553,0.00093632,0.00081076,0.00011971,0.00062254
3.2707,3.27E-03,1.97E+18,0.0067837,0.00014188,0.00092318,0.00079876,0.00012667,0.0006045
3.2797,3.28E-03,1.98E+18,0.0067645,0.00013813,0.00092963,0.00080013,0.00011466,0.00064159
3.2886,3.29E-03,1.98E+18,0.0067757,0.0001363,0.00090024,0.00077902,0.00012797,0.0006256
3.2975,3.30E-03,1.99E+18,0.0067299,0.00014133,0.00093245,0.00078604,0.0001174,0.00061956
3.3064,3.31E-03,1.99E+18,0.0067528,0.00014538,0.00091277,0.0008052,0.00011451,0.00060576
3.3153,3.32E-03,2.00E+18,0.0067851,0.00014088,0.00093833,0.00079427,0.00011794,0.00060829
3.3243,3.32E-03,2.00E+18,0.0067454,0.0001413,0.00093245,0.00082071,0.00011181,0.00061771
3.3332,3.33E-03,2.01E+18,0.0066994,0.00013879,0.00093069,0.00078126,0.00011202,0.00061808
3.3421,3.34E-03,2.01E+18,0.0067352,0.00014141,0.00088268,0.00078323,0.0001194,0.00060859
3.351,3.35E-03,2.02E+18,0.0066732,0.00013805,0.00087893,0.00079032,0.00010618,0.00060565
3.3599,3.36E-03,2.02E+18,0.0066597,0.00014088,0.00090052,0.00075659,0.00012235,0.00062141
3.3689,3.37E-03,2.03E+18,0.006681,0.00013749,0.00092564,0.00076003,0.00012343,0.00060159
3.3778,3.38E-03,2.03E+18,0.006645,0.0001402,0.00089998,0.00077249,0.00011203,0.00062004
3.3867,3.39E-03,2.04E+18,0.0065851,0.00013628,0.00089328,0.00076721,0.00012031,0.00061867
3.3956,3.40E-03,2.05E+18,0.0066374,0.00013343,0.00091348,0.00077611,0.0001173,0.00061387
3.4045,3.40E-03,2.05E+18,0.0065917,0.0001377,0.00088874,0.00074638,0.00010499,0.0006228
3.4134,3.41E-03,2.06E+18,0.0065816,0.00013694,0.00089394,0.00076787,0.00011952,0.00060695
3.4223,3.42E-03,2.06E+18,0.006592,0.0001299,0.0009043,0.00076467,0.00011917,0.00062155
3.4313,3.43E-03,2.07E+18,0.0066319,0.00013506,0.00088921,0.00075511,0.00011684,0.00059958
3.4402,3.44E-03,2.07E+18,0.0065651,0.00013319,0.00089094,0.00078113,0.0001093,0.0006005
3.4491,3.45E-03,2.08E+18,0.0066081,0.00013604,0.00088605,0.00075183,0.00011652,0.0006051
3.4613,3.46E-03,2.09E+18,0.0071753,0.00016614,0.00026159,0.00083784,0.00018362,0.00082037
3.4708,3.47E-03,2.09E+18,0.0070037,0.00015334,0.00032963,0.00082769,0.00015419,0.00074999
3.4805,3.48E-03,2.10E+18,0.0068907,0.00014656,0.00032848,0.00082359,0.00014852,0.00073968
3.4901,3.49E-03,2.10E+18,0.006837,0.0001485,0.00039559,0.00080326,0.00013716,0.00070511
3.5011,3.50E-03,2.11E+18,0.0067904,0.00014313,0.0004388,0.00081123,0.00012458,0.00067956
3.5116,3.51E-03,2.12E+18,0.0066478,0.00014053,0.00044811,0.00079888,0.00012581,0.00068822
3.5221,3.52E-03,2.12E+18,0.0066033,0.00014379,0.00044123,0.00081946,0.00011767,0.00065227
3.5317,3.53E-03,2.13E+18,0.0066133,0.00014222,0.00041476,0.00080394,0.00013338,0.00068657
3.5411,3.54E-03,2.13E+18,0.0066085,0.0001399,0.00047276,0.00076642,0.00013059,0.00065054
3.5503,3.55E-03,2.14E+18,0.0066174,0.00014096,0.00049027,0.00079353,0.00011764,0.00064318
3.5597,3.56E-03,2.14E+18,0.0065914,0.0001347,0.00047458,0.00076751,0.0001312,0.00063077
3.5689,3.57E-03,2.15E+18,0.0065685,0.00013272,0.00046908,0.00076556,0.00012483,0.00064212
3.5786,3.58E-03,2.16E+18,0.0065318,0.00013042,0.00045258,0.00075431,0.00013219,0.00060685
3.5879,3.59E-03,2.16E+18,0.0064914,0.00012882,0.00048808,0.00077246,0.00012453,0.00061266
3.5971,3.60E-03,2.17E+18,0.0064251,0.00013527,0.00052615,0.00075784,0.00011948,0.00059507
3.6068,3.61E-03,2.17E+18,0.0064525,0.000138,0.00051072,0.00078806,0.00011186,0.00061252
3.6164,3.62E-03,2.18E+18,0.0064952,0.00013586,0.00050394,0.00075836,0.00011148,0.00059725
3.6257,3.63E-03,2.18E+18,0.006471,0.00012969,0.00052036,0.00074742,0.0001224,0.00059048
3.635,3.64E-03,2.19E+18,0.0064243,0.00013294,0.00051869,0.00076875,0.00012645,0.0005565
3.6446,3.64E-03,2.20E+18,0.0063984,0.00013108,0.00053651,0.00076068,0.00011683,0.0005927
3.6542,3.65E-03,2.20E+18,0.006414,0.0001308,0.00053561,0.0007473,0.00012232,0.00058832
3.6639,3.66E-03,2.21E+18,0.006423,0.00013141,0.00051329,0.00074438,0.00011748,0.00058887
3.6735,3.67E-03,2.21E+18,0.0063909,0.00013065,0.00055317,0.00077568,0.00011465,0.00057436
3.6831,3.68E-03,2.22E+18,0.0063575,0.00013073,0.00052986,0.00075604,0.0001196,0.00057935
3.6927,3.69E-03,2.22E+18,0.0063408,0.00013447,0.00058822,0.00072788,0.0001063,0.00057457
3.702,3.70E-03,2.23E+18,0.0063052,0.00012354,0.00057212,0.0007042,0.00012399,0.00057806
3.711,3.71E-03,2.24E+18,0.0063554,0.00012877,0.00056526,0.00072969,0.00011317,0.0005718
3.7199,3.72E-03,2.24E+18,0.0063036,0.00012588,0.00054675,0.00076034,0.00010605,0.00056015
3.7288,3.73E-03,2.25E+18,0.0062999,0.00013015,0.00056896,0.00075353,0.00011181,0.00054277
3.738,3.74E-03,2.25E+18,0.006332,0.00012567,0.00059192,0.00070948,0.00011696,0.00055838
3.7476,3.75E-03,2.26E+18,0.006261,0.00012932,0.00057143,0.00073036,0.00010132,0.0005554
3.7572,3.76E-03,2.26E+18,0.0063115,0.00012837,0.00057038,0.00073174,0.00010675,0.00053565
3.7668,3.77E-03,2.27E+18,0.0062478,0.0001294,0.00054575,0.00070313,0.000122,0.00054527
3.7765,3.78E-03,2.28E+18,0.0062284,0.00012718,0.00057035,0.0007435,0.00010439,0.00054597
3.7861,3.79E-03,2.28E+18,0.006216,0.00012806,0.00057165,0.00070745,0.00010835,0.00056206
3.7957,3.80E-03,2.29E+18,0.0062757,0.00011952,0.00058479,0.00072066,0.00011017,0.00052791
3.805,3.81E-03,2.29E+18,0.0062291,0.00012597,0.00055978,0.00070283,0.00011783,0.00055292
3.8139,3.81E-03,2.30E+18,0.0062947,0.00012376,0.00058951,0.00071096,0.00011807,0.0005297
3.8228,3.82E-03,2.30E+18,0.0062498,0.00012018,0.00059635,0.00072861,0.00011097,0.00055089
3.832,3.83E-03,2.31E+18,0.0062013,0.00012625,0.00059709,0.00071522,0.00011029,0.00052888
3.8416,3.84E-03,2.31E+18,0.0062274,0.00012792,0.00057156,0.00073924,0.00011017,0.00052404
3.8512,3.85E-03,2.32E+18,0.0061421,0.00012471,0.00064823,0.00070513,0.00011216,0.00050938
3.8608,3.86E-03,2.33E+18,0.0060988,0.0001193,0.00060849,0.00070601,0.00012292,0.00055767
3.8701,3.87E-03,2.33E+18,0.0061616,0.00012358,0.00058554,0.00070121,0.00011195,0.00052933
3.879,3.88E-03,2.34E+18,0.0061877,0.00012262,0.00059763,0.0007035,0.00010578,0.00053478
3.8882,3.89E-03,2.34E+18,0.0061508,0.00012629,0.00059329,0.00069833,0.00011104,0.00055186
3.8978,3.90E-03,2.35E+18,0.0061652,0.00012442,0.00058343,0.00069511,0.00011002,0.00052917
3.907,3.91E-03,2.35E+18,0.0061713,0.00012528,0.00057752,0.00071277,0.00011396,0.00052438
3.9162,3.92E-03,2.36E+18,0.0061709,0.00011926,0.00055932,0.00069124,0.00010863,0.0005089
3.9258,3.93E-03,2.36E+18,0.0061172,0.00011804,0.00059541,0.00069862,0.0001088,0.00051303
3.9351,3.94E-03,2.37E+18,0.0061363,0.00012246,0.00063326,0.00070764,0.00010337,0.00051343
3.944,3.94E-03,2.38E+18,0.0061059,0.00011731,0.00060052,0.00070018,0.00010625,0.00050306
3.9532,3.95E-03,2.38E+18,0.0060966,0.00011982,0.00062519,0.00068102,0.0001067,0.00053997
3.9625,3.96E-03,2.39E+18,0.0060853,0.00012273,0.00062487,0.00071688,0.00010676,0.00051353
3.9713,3.97E-03,2.39E+18,0.0061049,0.0001269,0.00059951,0.00069452,0.00010908,0.00049732
3.9802,3.98E-03,2.40E+18,0.006041,0.00012221,0.00059737,0.00067813,0.00011498,0.00053207
3.9891,3.99E-03,2.40E+18,0.0061052,0.00012663,0.00059842,0.00068036,0.00011576,0.00051217
3.998,4.00E-03,2.41E+18,0.0060846,0.00011864,0.00058703,0.00068266,0.00010952,0.00049375
4.0072,4.01E-03,2.41E+18,0.0060268,0.00012273,0.00058331,0.00069189,0.00010566,0.00051476
4.0164,4.02E-03,2.42E+18,0.0060787,0.00012469,0.00056825,0.0006625,0.00011471,0.00049935
4.0255,4.03E-03,2.43E+18,0.006047,0.0001152,0.00055403,0.00066256,0.0001091,0.00051
4.035,4.04E-03,2.43E+18,0.0059661,0.00011542,0.00061939,0.00067056,0.00010207,0.00050459
4.0445,4.04E-03,2.44E+18,0.0060267,0.00011623,0.00054694,0.00069646,0.00010063,0.00050611
4.0535,4.05E-03,2.44E+18,0.0059747,0.00011277,0.00062271,0.00069217,9.82E-05,0.0005028
4.0629,4.06E-03,2.45E+18,0.0059318,0.0001165,0.00059856,0.00066984,9.96E-05,0.00051791
4.0718,4.07E-03,2.45E+18,0.0059474,0.0001138,0.0006285,0.00071053,8.94E-05,0.00049254
4.0806,4.08E-03,2.46E+18,0.0059767,0.00012207,0.00061196,0.00064952,0.00010493,0.00051345
4.0895,4.09E-03,2.46E+18,0.0059526,0.00012405,0.00059147,0.00066592,0.00010547,0.00048485
4.0984,4.10E-03,2.47E+18,0.0059833,0.00011708,0.00056109,0.00063857,0.0001041,0.00049905
4.1074,4.11E-03,2.47E+18,0.0059443,0.00012247,0.00064019,0.00070103,9.11E-05,0.00049602
4.1171,4.12E-03,2.48E+18,0.005899,0.00011608,0.00062514,0.00071029,9.70E-05,0.0004829
4.1264,4.13E-03,2.49E+18,0.0059294,0.00012159,0.00063614,0.00066618,9.83E-05,0.00047455
4.1353,4.14E-03,2.49E+18,0.0059341,0.00011508,0.0006193,0.00069758,9.59E-05,0.00049496
4.1441,4.14E-03,2.50E+18,0.0059411,0.00011778,0.00061477,0.00067088,0.000101,0.00050477
4.1531,4.15E-03,2.50E+18,0.0058806,0.00011537,0.00058494,0.00066786,0.00011514,0.00049646
4.1627,4.16E-03,2.51E+18,0.0059179,0.00011236,0.00058354,0.00066574,0.00010976,0.00049434
4.1723,4.17E-03,2.51E+18,0.0059035,0.00011389,0.0005793,0.00070028,0.00010075,0.00047523
4.1818,4.18E-03,2.52E+18,0.005929,0.00010666,0.00066822,0.00065322,0.0001032,0.00047118
4.1912,4.19E-03,2.52E+18,0.0058592,0.00011849,0.00063118,0.0006752,0.00011033,0.00047527
4.2002,4.20E-03,2.53E+18,0.0058895,0.00011752,0.00059217,0.00067037,9.14E-05,0.0004826
4.2098,4.21E-03,2.54E+18,0.0059134,0.0001162,0.00053566,0.0006665,0.0001019,0.00048758
4.2194,4.22E-03,2.54E+18,0.0059152,0.00011383,0.00061097,0.00066457,0.00010385,0.00047606
4.2289,4.23E-03,2.55E+18,0.0057983,0.00012096,0.00062167,0.00065282,0.00010367,0.00048334
4.2383,4.24E-03,2.55E+18,0.0058628,0.00011464,0.00058373,0.00064059,0.00010149,0.00047572
4.2473,4.25E-03,2.56E+18,0.0058059,0.00011519,0.00059203,0.00063995,0.00010123,0.00047246
4.2569,4.26E-03,2.56E+18,0.0057507,0.00011085,0.00064813,0.00063002,0.00010509,0.00047384
4.2663,4.27E-03,2.57E+18,0.0058076,0.00011659,0.00056055,0.00065784,0.00011037,0.00046769
4.2751,4.28E-03,2.58E+18,0.0058099,0.00011062,0.00056925,0.00064931,9.50E-05,0.00046966
4.284,4.28E-03,2.58E+18,0.0057737,0.00011944,0.00058019,0.00066117,0.00010022,0.0004736
4.2928,4.29E-03,2.59E+18,0.0057804,0.00011552,0.00060129,0.00066003,0.00010284,0.00047072
4.3017,4.30E-03,2.59E+18,0.0058147,0.00011128,0.00058312,0.00066044,9.64E-05,0.00046943
4.3105,4.31E-03,2.60E+18,0.0057328,0.00011058,0.00054721,0.00063507,0.00010918,0.00047878
4.3194,4.32E-03,2.60E+18,0.0057298,0.00011342,0.00055147,0.00064334,0.00010425,0.00048498
4.3282,4.33E-03,2.61E+18,0.0057521,0.00011478,0.00059588,0.00067127,9.77E-05,0.00047053
4.3371,4.34E-03,2.61E+18,0.0057551,0.00011986,0.00056783,0.00065737,8.71E-05,0.0004601
4.3459,4.35E-03,2.62E+18,0.0057845,0.00011517,0.00053052,0.00067033,9.77E-05,0.00045019
4.3549,4.35E-03,2.62E+18,0.0057531,0.00011621,0.00059239,0.00065456,8.83E-05,0.0004576
4.3643,4.36E-03,2.63E+18,0.0057668,0.00011462,0.0005919,0.00063578,0.00010664,0.00046851
4.3731,4.37E-03,2.63E+18,0.0057645,0.00011265,0.00057543,0.00062867,9.36E-05,0.00045993
4.382,4.38E-03,2.64E+18,0.0057193,0.00011451,0.00057339,0.00065138,9.16E-05,0.00045422
7.9842,7.98E-03,4.81E+18,0.0042367,8.55E-05,6.47E-05,0.00051436,0.00010253,0.00039648
7.9933,7.99E-03,4.82E+18,0.0041295,8.47E-05,8.42E-05,0.0004981,9.64E-05,0.00039466
8.002,8.00E-03,4.82E+18,0.0040823,7.71E-05,0.00010305,0.00049958,8.82E-05,0.00037702
8.0107,8.01E-03,4.83E+18,0.0040618,7.88E-05,0.00010605,0.00049662,8.72E-05,0.00036669
8.0196,8.02E-03,4.83E+18,0.0039781,7.56E-05,0.00013624,0.00050409,8.02E-05,0.00037329
8.0301,8.03E-03,4.84E+18,0.0039785,7.50E-05,0.00012209,0.0004724,8.11E-05,0.00034789
8.0405,8.04E-03,4.84E+18,0.0039838,7.05E-05,0.00010507,0.00048561,8.31E-05,0.00033922
8.0494,8.05E-03,4.85E+18,0.003959,7.68E-05,0.00013691,0.00048777,7.64E-05,0.00034766
8.0598,8.06E-03,4.86E+18,0.0039767,7.10E-05,0.00013927,0.00048166,7.62E-05,0.00033553
8.0698,8.07E-03,4.86E+18,0.0039073,7.38E-05,0.00015981,0.00048136,7.09E-05,0.00034406
8.0804,8.08E-03,4.87E+18,0.0039202,7.42E-05,0.00019016,0.00049642,6.67E-05,0.00032069
8.0908,8.09E-03,4.87E+18,0.0039236,7.79E-05,0.00018699,0.00046955,8.42E-05,0.00034254
8.0995,8.10E-03,4.88E+18,0.003918,7.45E-05,0.00014401,0.00046054,7.66E-05,0.00034506
8.1095,8.11E-03,4.89E+18,0.0038978,7.32E-05,0.00021109,0.0004881,7.04E-05,0.00033362
8.1199,8.12E-03,4.89E+18,0.0038924,7.29E-05,0.00019165,0.00047416,7.47E-05,0.0003132
8.1297,8.13E-03,4.90E+18,0.0038989,7.04E-05,0.00019957,0.00049838,7.55E-05,0.00032184
8.1402,8.14E-03,4.90E+18,0.0038552,7.35E-05,0.00020103,0.000468,7.66E-05,0.00032312
8.149,8.15E-03,4.91E+18,0.0038401,7.08E-05,0.00018239,0.0004859,7.08E-05,0.00031109
8.16,8.16E-03,4.92E+18,0.0038786,7.23E-05,0.00018516,0.00046667,6.78E-05,0.0003272
8.1709,8.17E-03,4.92E+18,0.0038312,6.96E-05,0.00019886,0.0004758,7.43E-05,0.00032275
8.1809,8.18E-03,4.93E+18,0.0038101,7.25E-05,0.00022932,0.00047772,7.33E-05,0.0003166
8.1913,8.19E-03,4.93E+18,0.0037812,7.27E-05,0.00021659,0.00049158,6.90E-05,0.0003165
8.2006,8.20E-03,4.94E+18,0.0038305,7.33E-05,0.00020168,0.00045498,7.13E-05,0.0003254
8.2102,8.21E-03,4.95E+18,0.0038423,7.74E-05,0.00021846,0.00046941,7.13E-05,0.00031263
8.2199,8.22E-03,4.95E+18,0.0038493,7.17E-05,0.00023992,0.00046705,7.13E-05,0.00033102
8.2306,8.23E-03,4.96E+18,0.003796,7.29E-05,0.00023585,0.00044397,6.86E-05,0.00031716
8.2415,8.24E-03,4.96E+18,0.003793,7.47E-05,0.00022637,0.00047048,7.16E-05,0.00029631
8.251,8.25E-03,4.97E+18,0.0037855,7.36E-05,0.00024131,0.00047796,7.01E-05,0.00029491
8.2603,8.26E-03,4.98E+18,0.0038051,6.91E-05,0.00022722,0.00045537,7.37E-05,0.00030745
8.2699,8.27E-03,4.98E+18,0.0037994,6.97E-05,0.00022575,0.00045939,7.78E-05,0.0003008
8.2806,8.28E-03,4.99E+18,0.0038092,6.91E-05,0.00026253,0.00044934,7.21E-05,0.0002951
8.2909,8.29E-03,4.99E+18,0.003796,6.52E-05,0.00019296,0.00045987,6.40E-05,0.00031879
8.3007,8.30E-03,5.00E+18,0.0037862,6.67E-05,0.00023707,0.00046608,7.06E-05,0.00031473
8.3112,8.31E-03,5.01E+18,0.0038169,7.20E-05,0.00022336,0.00046781,6.84E-05,0.00031089
8.3224,8.32E-03,5.01E+18,0.0037543,7.42E-05,0.00020476,0.00046842,5.99E-05,0.00031376
8.3339,8.33E-03,5.02E+18,0.0037648,7.29E-05,0.0002434,0.00046962,6.06E-05,0.0002916
8.3443,8.34E-03,5.03E+18,0.0037838,7.54E-05,0.00023943,0.00045053,6.89E-05,0.00031535
8.3544,8.35E-03,5.03E+18,0.0037514,6.77E-05,0.0002297,0.00043551,7.49E-05,0.00031809
8.3645,8.36E-03,5.04E+18,0.0037859,7.10E-05,0.00021838,0.00046708,6.94E-05,0.00030092
8.3738,8.37E-03,5.04E+18,0.0037305,7.06E-05,0.00024377,0.00044924,7.24E-05,0.00031841
8.3841,8.38E-03,5.05E+18,0.0037867,7.10E-05,0.00023617,0.00045035,6.92E-05,0.00030423
8.394,8.39E-03,5.06E+18,0.0037608,6.93E-05,0.00024321,0.00045727,7.62E-05,0.00030196
8.4039,8.40E-03,5.06E+18,0.0037171,6.80E-05,0.00024785,0.00045741,6.82E-05,0.0002948
8.4141,8.41E-03,5.07E+18,0.0037757,6.70E-05,0.00023391,0.00042519,7.45E-05,0.00030746
8.4251,8.43E-03,5.08E+18,0.0037759,6.93E-05,0.00025754,0.00045809,5.99E-05,0.00030908
8.4366,8.44E-03,5.08E+18,0.0037332,6.59E-05,0.00025942,0.00043478,6.42E-05,0.00030333
8.4467,8.45E-03,5.09E+18,0.0037375,6.91E-05,0.0002996,0.00044216,7.22E-05,0.00029892
8.4577,8.46E-03,5.10E+18,0.0037304,7.09E-05,0.00026946,0.00046128,6.76E-05,0.00030367
8.4672,8.47E-03,5.10E+18,0.0037355,6.86E-05,0.00022421,0.00044,7.14E-05,0.00030473
8.4772,8.48E-03,5.11E+18,0.0037386,7.00E-05,0.00026154,0.00044129,7.72E-05,0.00029353
8.4873,8.49E-03,5.11E+18,0.0037305,6.93E-05,0.00026281,0.00043131,7.58E-05,0.00028892
8.4972,8.50E-03,5.12E+18,0.0037071,6.85E-05,0.00024428,0.00046623,7.63E-05,0.00029698
8.5059,8.51E-03,5.12E+18,0.0037197,7.03E-05,0.00025992,0.00045565,6.42E-05,0.00029422
8.5152,8.52E-03,5.13E+18,0.0036851,6.65E-05,0.00026628,0.00045052,6.72E-05,0.00030643
8.5247,8.52E-03,5.14E+18,0.0036724,6.48E-05,0.00024935,0.00046371,7.00E-05,0.00031428
8.5348,8.53E-03,5.14E+18,0.0037203,6.64E-05,0.00026372,0.0004308,7.06E-05,0.0003116
8.5441,8.54E-03,5.15E+18,0.0037242,6.58E-05,0.00027616,0.00043741,7.10E-05,0.00028857
8.5536,8.55E-03,5.15E+18,0.0036644,6.83E-05,0.00030551,0.00044526,6.53E-05,0.00031153
8.5635,8.56E-03,5.16E+18,0.0037432,6.59E-05,0.00028759,0.00043475,7.05E-05,0.00030693
8.573,8.57E-03,5.16E+18,0.0037306,6.84E-05,0.00025526,0.00044538,6.75E-05,0.00030995
8.5829,8.58E-03,5.17E+18,0.0036768,7.47E-05,0.00026484,0.00045279,6.64E-05,0.00030048
8.5924,8.59E-03,5.18E+18,0.0036921,6.84E-05,0.00025527,0.00046577,6.61E-05,0.00030662
8.6023,8.60E-03,5.18E+18,0.0037208,6.84E-05,0.00027855,0.00043665,7.13E-05,0.00029108
8.6116,8.61E-03,5.19E+18,0.0036572,6.47E-05,0.00028309,0.00043475,7.24E-05,0.00029033
8.6209,8.62E-03,5.19E+18,0.0037064,6.57E-05,0.000281,0.00044655,7.19E-05,0.00029019
8.6303,8.63E-03,5.20E+18,0.0036779,6.60E-05,0.00028286,0.00043842,6.40E-05,0.00029135
8.6396,8.64E-03,5.20E+18,0.0036943,6.93E-05,0.00024893,0.00042245,6.90E-05,0.0002928
8.649,8.65E-03,5.21E+18,0.0037025,6.79E-05,0.0002924,0.0004291,6.85E-05,0.00030331
8.6583,8.66E-03,5.22E+18,0.0036508,7.09E-05,0.00029389,0.00045687,5.42E-05,0.00028158
8.6676,8.67E-03,5.22E+18,0.0036962,7.04E-05,0.00024673,0.00044567,7.56E-05,0.0002883
8.677,8.68E-03,5.23E+18,0.0036522,6.79E-05,0.0002647,0.00041187,7.68E-05,0.00030789
8.6863,8.69E-03,5.23E+18,0.00369,7.28E-05,0.0002995,0.00044292,6.67E-05,0.0002965
8.695,8.70E-03,5.24E+18,0.0036489,7.20E-05,0.00028892,0.00043805,7.33E-05,0.00030357
8.7043,8.70E-03,5.24E+18,0.0036147,6.98E-05,0.00032122,0.00043428,6.95E-05,0.00030555
8.7136,8.71E-03,5.25E+18,0.0037024,6.56E-05,0.00029096,0.00040254,7.51E-05,0.00029475
8.723,8.72E-03,5.25E+18,0.0036553,6.67E-05,0.00029858,0.0004438,6.89E-05,0.00030424
8.7325,8.73E-03,5.26E+18,0.0036721,6.47E-05,0.00031708,0.00042658,7.28E-05,0.00029539
8.7423,8.74E-03,5.27E+18,0.003621,7.10E-05,0.00030985,0.00044356,6.86E-05,0.00030515
8.7517,8.75E-03,5.27E+18,0.0036541,6.92E-05,0.00030802,0.00044512,6.68E-05,0.0003051
8.761,8.76E-03,5.28E+18,0.0036374,6.76E-05,0.00030645,0.00041269,7.50E-05,0.00031095
8.7703,8.77E-03,5.28E+18,0.0036638,7.27E-05,0.0002842,0.00044074,6.69E-05,0.0002833
8.7797,8.78E-03,5.29E+18,0.0036512,5.68E-05,0.00031893,0.00042945,7.03E-05,0.00028981
8.789,8.79E-03,5.29E+18,0.0036563,6.94E-05,0.00031904,0.00044099,7.35E-05,0.00030009
8.7977,8.80E-03,5.30E+18,0.0036671,6.69E-05,0.00028354,0.00044642,6.89E-05,0.00029813
8.8063,8.81E-03,5.31E+18,0.0036666,6.69E-05,0.0003197,0.00043295,6.74E-05,0.00028498
8.8156,8.82E-03,5.31E+18,0.0036332,6.68E-05,0.00030747,0.00042124,7.38E-05,0.00029061
8.8243,8.82E-03,5.32E+18,0.0036481,6.40E-05,0.00028415,0.00043043,7.29E-05,0.00028967
8.8336,8.83E-03,5.32E+18,0.0036504,6.40E-05,0.00030804,0.00040596,7.24E-05,0.00030417
8.8423,8.84E-03,5.33E+18,0.00367,6.79E-05,0.00032783,0.0004385,6.77E-05,0.0003016
8.8515,8.85E-03,5.33E+18,0.0036297,6.82E-05,0.00029484,0.00044543,6.64E-05,0.00029578
8.8609,8.86E-03,5.34E+18,0.0036589,7.01E-05,0.00030141,0.00045458,6.60E-05,0.0002876
8.8702,8.87E-03,5.34E+18,0.0036526,6.81E-05,0.00029321,0.00041456,7.47E-05,0.00030224
8.8807,8.88E-03,5.35E+18,0.0036335,6.83E-05,0.00032692,0.00042908,6.35E-05,0.00029025
8.8894,8.89E-03,5.36E+18,0.0036675,7.22E-05,0.00031177,0.00043569,5.89E-05,0.0002946
8.898,8.90E-03,5.36E+18,0.0036148,7.04E-05,0.00031419,0.00044135,6.90E-05,0.00029022
8.9073,8.91E-03,5.37E+18,0.0036286,6.60E-05,0.00032891,0.00041861,6.90E-05,0.00027487
8.9166,8.92E-03,5.37E+18,0.0036175,6.52E-05,0.00033918,0.00043616,6.40E-05,0.0002839
8.9259,8.93E-03,5.38E+18,0.0035988,6.77E-05,0.00029773,0.00043399,7.70E-05,0.00029123
8.9352,8.94E-03,5.38E+18,0.0035778,7.26E-05,0.00034121,0.00043014,6.88E-05,0.00028653
8.9439,8.94E-03,5.39E+18,0.0036114,6.85E-05,0.00033654,0.00041504,7.24E-05,0.0002904
8.9558,8.96E-03,5.40E+18,0.0040685,8.08E-05,0.00016966,0.00044721,0.00010932,0.0004152
8.9655,8.97E-03,5.40E+18,0.003935,7.68E-05,0.00018616,0.00049907,8.87E-05,0.00038529
8.9764,8.98E-03,5.41E+18,0.0039409,7.59E-05,0.00019418,0.00046599,9.09E-05,0.00037146
8.9854,8.99E-03,5.41E+18,0.0038981,7.44E-05,0.00022085,0.00046087,8.23E-05,0.00035222
8.9949,8.99E-03,5.42E+18,0.0038265,6.79E-05,0.0002186,0.00047336,7.85E-05,0.00036322
9.0042,9.00E-03,5.42E+18,0.0038477,7.08E-05,0.000258,0.0004421,7.93E-05,0.00035704
9.0136,9.01E-03,5.43E+18,0.0037811,6.71E-05,0.00024186,0.00048036,7.42E-05,0.00035086
9.0235,9.02E-03,5.44E+18,0.0037845,7.11E-05,0.00025515,0.00047375,7.74E-05,0.00035133
9.0324,9.03E-03,5.44E+18,0.0037807,7.24E-05,0.00027068,0.00046363,8.09E-05,0.00033376
9.0418,9.04E-03,5.45E+18,0.0038006,7.52E-05,0.00027604,0.0004764,7.35E-05,0.00033575
9.0518,9.05E-03,5.45E+18,0.0037531,6.59E-05,0.00029469,0.00046563,7.25E-05,0.00033254
9.0617,9.06E-03,5.46E+18,0.0037671,7.29E-05,0.00028299,0.0004632,8.32E-05,0.000339
9.0706,9.07E-03,5.46E+18,0.0037686,6.56E-05,0.00029475,0.0004709,7.29E-05,0.00031247
9.0798,9.08E-03,5.47E+18,0.0037813,6.57E-05,0.00030634,0.00043682,7.29E-05,0.00034486
9.0884,9.09E-03,5.47E+18,0.0037862,7.02E-05,0.00028669,0.00045268,7.62E-05,0.00031768
9.0979,9.10E-03,5.48E+18,0.0037693,6.60E-05,0.0002512,0.00044324,7.09E-05,0.00032901
9.1078,9.11E-03,5.49E+18,0.0037229,7.18E-05,0.00028203,0.00043168,7.99E-05,0.00032742
9.1173,9.12E-03,5.49E+18,0.0036959,6.50E-05,0.00029575,0.00045346,7.38E-05,0.00031624
9.1272,9.13E-03,5.50E+18,0.003721,6.33E-05,0.00032093,0.0004559,7.13E-05,0.00031368
9.1367,9.14E-03,5.50E+18,0.0036904,6.82E-05,0.00030109,0.00044266,6.90E-05,0.00033583
9.1461,9.15E-03,5.51E+18,0.00371,7.13E-05,0.00027124,0.00045802,6.67E-05,0.00031273
9.1559,9.16E-03,5.52E+18,0.0036969,6.54E-05,0.00028802,0.00044176,7.37E-05,0.00031637
9.1654,9.17E-03,5.52E+18,0.0037,7.44E-05,0.00030576,0.00045369,7.04E-05,0.00033114
9.1748,9.17E-03,5.53E+18,0.0036501,7.00E-05,0.00032003,0.0004257,7.36E-05,0.00031606
